User_ID,Name,Gender,Age,Weight,Calories_Intake,Calories_Burned,Steps,Workout_Type,Workout_Duration_Min,Sleep_Hours,Arrange_Workout_Type,Trainer_Name,Gym_Time,Arrange_Genders,Trainer,Age_Clean,Calories_Difference,Step_Category,Workout_duration,membership_type,pt_taken,duration
2033,Karan,F,45,66.99,1729,1014,1481,CARDIO,61,8.3,,PT_Ajay,Night,Female,,,,,,Basic,Yes,1
3786,Rahul,female,27,63.16,3384,672,5365,CARDIO,27,9.2,,PT_Ajay,evening,Female,,,,,,Premium,No,1
3233,Sneha,male,46,77.66,2804,518,8870,Cardio,35,8.7,,PT_Vikas,morning,Male,,,,,,Basic,No,6
2620,Sneha,female,43,91.07,2210,1009,5230,CARDIO,35,9.1,,PT_Simran,morning,Female,,,,,,Basic,No,1
4535,Anjali,M,26,84.69,2826,1033,15370,Strength,13,8.2,,PT_Raj,Morning,Male,,,,,,Basic,Yes,12
4205,Riya,Female,64,46.77,2513,622,16721,Strength,37,8.4,,PT_Simran,morning,Female,,,,,,Basic,No,12
3882,Rahul,M,17,76.01,2799,1081,8818,Strength,35,7.6,,,Evening,Male,,,,,,Pro,No,6
1170,Sneha,F,50,51.66,2216,464,2089,Strength,110,6.8,,PT_Simran,evening,Female,,,,,,Premium,No,3
9140,Anjali,F,62,87.56,2827,552,5129,Cardio,31,8.5,,PT_Vikas,morning,Female,,,,,,Premium,Yes,3
4897,Sneha,female,63,67.54,2234,656,3743,Strength,113,4.7,,PT_Simran,Night,Female,,,,,,Basic,Yes,12
5122,Priya,Male,24,72.29,3038,1167,7543,CARDIO,93,10.0,,PT_Raj,Night,Male,,,,,,Pro,No,6
6109,Riya,M,36,58.07,3232,1138,15547,strength,82,5.7,,,evening,Male,,,,,,Basic,No,12
3837,John,Female,55,64.63,3368,117,12519,strength,44,7.7,,PT_Ajay,Morning,Female,,,,,,Basic,Yes,6
9599,John,female,21,81.33,3112,1033,16774,cardio,16,9.4,,PT_Simran,morning,Female,,,,,,Basic,No,6
6228,Priya,male,23,98.73,1617,649,17626,strength,93,9.2,,PT_Vikas,Night,Male,,,,,,Basic,No,3
5169,Rahul,F,56,99.9,1933,969,11437,Cardio,14,9.5,,PT_Ajay,Evening,Female,,,,,,Premium,Yes,3
7721,Sneha,Female,21,65.94,2455,854,12083,strength,92,7.2,,PT_Vikas,morning,Female,,,,,,Pro,No,12
1679,Amit,male,51,64.65,3101,264,1857,cardio,17,4.4,,PT_Ajay,Morning,Male,,,,,,Basic,Yes,12
8429,Sneha,male,32,89.64,2358,1095,15158,Cardio,26,5.7,,PT_Raj,evening,Male,,,,,,Basic,Yes,1
6487,Amit,Male,37,80.91,2214,346,18579,cardio,11,5.6,,PT_Simran,Night,Male,,,,,,Premium,No,6
1236,John,male,30,56.25,2000,1186,17116,Strength,56,6.9,,PT_Ajay,morning,Male,,,,,,Premium,Yes,3
7804,Riya,F,37,51.9,2140,928,10285,cardio,21,4.2,,PT_Simran,morning,Female,,,,,,Basic,Yes,6
3423,Amit,F,36,45.81,2022,232,9945,strength,18,5.7,,PT_Simran,evening,Female,,,,,,Premium,No,12
2032,John,F,63,67.39,2241,180,8287,cardio,36,4.3,,PT_Ajay,evening,Female,,,,,,Basic,No,12
7339,Priya,Female,64,49.27,3415,971,14048,CARDIO,76,6.5,,PT_Simran,Morning,Female,,,,,,Pro,No,12
3940,Rahul,female,18,96.61,2882,891,2518,strength,93,9.4,,PT_Raj,Morning,Female,,,,,,Basic,No,1
6409,Rahul,F,35,64.37,2792,571,13449,strength,23,8.1,,PT_Raj,Morning,Female,,,,,,Basic,No,1
4132,Anjali,F,51,48.04,2690,551,11482,cardio,58,5.6,,PT_Ajay,evening,Female,,,,,,Basic,Yes,6
8080,Anjali,female,46,57.58,3193,905,16541,Strength,27,6.7,,PT_Ajay,morning,Female,,,,,,Basic,No,12
5942,Sneha,Male,45,76.94,2402,594,4970,cardio,12,5.8,,PT_Raj,evening,Male,,,,,,Basic,No,12
7961,John,Male,24,57.21,1716,356,3366,cardio,60,4.4,,,Evening,Male,,,,,,Basic,No,3
8730,Sneha,male,17,50.47,2926,728,7865,cardio,17,8.4,,PT_Vikas,Evening,Male,,,,,,Basic,No,12
1633,Priya,Female,59,85.67,3010,682,1595,strength,88,8.8,,PT_Ajay,evening,Female,,,,,,Basic,No,12
7822,Rahul,M,64,80.98,1707,441,14277,Strength,113,7.0,,PT_Raj,Night,Male,,,,,,Premium,Yes,6
5103,Riya,F,49,89.61,3057,972,12072,strength,35,6.1,,PT_Simran,Night,Female,,,,,,Premium,Yes,3
7487,Rahul,female,45,81.44,3238,622,4341,strength,19,7.8,,PT_Simran,evening,Female,,,,,,Basic,No,3
4446,Sneha,Female,53,83.62,1627,1088,17588,CARDIO,104,5.7,,PT_Simran,Evening,Female,,,,,,Basic,No,12
6738,Anjali,M,51,59.63,2511,726,18269,Cardio,83,6.9,,,evening,Male,,,,,,Premium,No,12
4098,Sneha,female,53,79.9,2079,1180,17444,cardio,92,6.5,,PT_Ajay,morning,Female,,,,,,Premium,No,6
9097,John,M,63,46.0,1799,312,19372,strength,10,10.0,,PT_Ajay,Morning,Male,,,,,,Pro,No,6
6476,Priya,M,55,58.14,1539,590,14098,strength,10,8.3,,PT_Simran,Night,Male,,,,,,Basic,Yes,1
9253,John,Female,16,81.36,1976,248,13313,Cardio,15,6.2,,PT_Raj,morning,Female,,,,,,Basic,No,3
6181,Riya,Female,43,81.15,1703,856,12988,cardio,114,4.1,,PT_Simran,Morning,Female,,,,,,Pro,Yes,6
2817,John,M,47,54.86,1922,761,12229,Strength,47,5.6,,PT_Ajay,Morning,Male,,,,,,Basic,Yes,3
9824,Amit,M,53,50.5,1710,1054,17213,CARDIO,57,4.8,,PT_Vikas,morning,Male,,,,,,Basic,Yes,6
5887,Karan,Male,55,65.47,2094,252,18933,Cardio,17,4.3,,PT_Vikas,Evening,Male,,,,,,Premium,No,3
3598,Amit,F,31,64.27,2624,957,1831,strength,57,4.5,,,Evening,Female,,,,,,Pro,Yes,12
3653,Amit,male,26,91.82,3276,718,8866,CARDIO,34,5.1,,,Night,Male,,,,,,Premium,Yes,3
2454,Rahul,male,19,62.28,2547,463,7822,cardio,118,7.5,,PT_Simran,evening,Male,,,,,,Premium,Yes,3
2138,Rahul,male,51,46.47,2662,643,14509,strength,103,5.9,,PT_Simran,Night,Male,,,,,,Premium,Yes,3
6807,Karan,F,25,90.4,1762,1092,10475,cardio,99,5.4,,PT_Raj,evening,Female,,,,,,Premium,No,1
4192,Amit,Male,64,82.07,2492,1051,16081,Strength,118,5.3,,PT_Vikas,Evening,Male,,,,,,Premium,No,3
7116,Karan,male,37,73.92,2604,603,12054,cardio,79,8.2,,PT_Vikas,Evening,Male,,,,,,Basic,No,6
4759,Karan,female,44,48.34,2319,391,8680,strength,18,4.5,,PT_Raj,evening,Female,,,,,,Basic,No,12
4029,Karan,female,47,65.0,1890,760,1278,strength,58,6.0,,PT_Ajay,Evening,Female,,,,,,Basic,No,1
6095,Priya,Female,16,78.81,1708,685,15730,strength,89,6.7,,PT_Vikas,Night,Female,,,,,,Basic,Yes,12
1063,Amit,M,27,95.88,2335,1188,11982,Cardio,111,5.4,,,morning,Male,,,,,,Premium,No,3
2345,Amit,male,27,76.43,2628,442,2903,Strength,45,5.5,,PT_Simran,Morning,Male,,,,,,Premium,No,6
1974,Amit,M,39,88.16,2292,770,16687,Strength,43,7.9,,PT_Ajay,Morning,Male,,,,,,Basic,No,3
5161,Anjali,Female,44,65.68,1599,745,6133,Strength,92,9.9,,PT_Ajay,morning,Female,,,,,,Basic,Yes,12
6962,Anjali,Female,60,90.66,1769,1079,11209,Cardio,27,5.5,,PT_Raj,Morning,Female,,,,,,Pro,Yes,12
9649,Anjali,Male,44,71.23,1553,596,7219,Cardio,74,6.7,,PT_Ajay,Night,Male,,,,,,Basic,Yes,6
7596,Riya,F,63,54.48,1952,804,15626,cardio,27,7.4,,PT_Simran,evening,Female,,,,,,Pro,Yes,3
4330,Rahul,Female,50,48.66,2279,760,18504,Cardio,48,9.2,,,Evening,Female,,,,,,Pro,Yes,12
2740,Priya,Male,27,58.96,1808,793,5059,cardio,92,9.8,,PT_Ajay,Morning,Male,,,,,,Basic,No,6
7055,Priya,male,62,48.55,1921,696,6629,strength,66,7.6,,,Evening,Male,,,,,,Basic,Yes,12
7321,Riya,male,53,50.9,2617,447,13976,strength,62,5.6,,PT_Vikas,morning,Male,,,,,,Premium,No,12
2954,Priya,Female,51,75.03,1704,755,1543,Strength,108,8.7,,PT_Ajay,morning,Female,,,,,,Premium,No,12
1279,Sneha,M,18,96.48,3238,747,4697,Strength,44,8.3,,,Evening,Male,,,,,,Basic,No,1
3391,Amit,Female,31,84.97,3447,645,8176,cardio,52,6.6,,PT_Vikas,Night,Female,,,,,,Basic,No,6
7439,Sneha,male,54,76.4,2510,536,16522,CARDIO,39,7.8,,PT_Ajay,Evening,Male,,,,,,Premium,Yes,12
1961,Amit,female,16,99.91,1537,368,19796,CARDIO,82,9.3,,,morning,Female,,,,,,Basic,Yes,6
7827,Sneha,female,21,81.51,2871,334,5248,strength,78,7.3,,PT_Vikas,Night,Female,,,,,,Premium,Yes,1
2217,Anjali,male,18,65.46,1625,1106,2183,cardio,16,5.8,,PT_Raj,morning,Male,,,,,,Pro,No,12
9566,Rahul,M,51,59.31,1674,416,19957,Cardio,107,9.5,,PT_Vikas,morning,Male,,,,,,Basic,No,6
7007,Sneha,female,27,88.76,2953,778,4963,cardio,75,9.7,,PT_Ajay,evening,Female,,,,,,Basic,No,3
5130,Karan,M,55,55.97,2737,763,16280,cardio,98,4.4,,PT_Ajay,Night,Male,,,,,,Pro,No,12
2392,Anjali,male,55,97.77,2970,255,8844,Cardio,55,7.5,,PT_Vikas,Morning,Male,,,,,,Premium,No,6
3076,Riya,male,60,93.77,1622,511,9411,Cardio,62,7.5,,PT_Simran,Evening,Male,,,,,,Pro,Yes,3
9966,Rahul,female,21,59.25,2106,734,13010,CARDIO,90,8.7,,PT_Ajay,evening,Female,,,,,,Premium,No,1
5316,Karan,male,23,71.91,1862,311,19993,Strength,18,8.4,,PT_Ajay,morning,Male,,,,,,Basic,Yes,12
7196,Sneha,F,51,89.49,2747,254,13680,cardio,104,4.5,,,evening,Female,,,,,,Basic,Yes,3
5589,Amit,female,46,73.23,3049,276,11579,CARDIO,85,8.5,,,evening,Female,,,,,,Basic,Yes,1
9142,John,female,62,97.29,2733,1174,13722,Cardio,15,4.1,,PT_Vikas,Evening,Female,,,,,,Pro,No,12
7260,John,F,64,71.13,2237,1065,12475,cardio,63,4.1,,PT_Ajay,evening,Female,,,,,,Basic,Yes,1
9471,Anjali,Male,45,85.27,2342,780,5105,cardio,83,4.5,,PT_Simran,Night,Male,,,,,,Basic,No,1
8897,Sneha,M,21,84.76,3040,357,15675,Strength,34,6.2,,,Evening,Male,,,,,,Basic,Yes,6
5841,Amit,male,42,59.75,3363,303,14685,CARDIO,20,5.4,,PT_Ajay,morning,Male,,,,,,Premium,Yes,6
8161,Riya,Male,36,74.76,2771,903,1308,Cardio,70,5.1,,PT_Simran,Evening,Male,,,,,,Basic,No,1
2059,Rahul,F,54,48.28,3318,653,13067,cardio,48,6.5,,PT_Simran,Night,Female,,,,,,Premium,Yes,1
2922,John,male,16,70.1,2523,303,5824,Strength,93,9.2,,PT_Simran,Evening,Male,,,,,,Premium,Yes,1
7101,Priya,male,40,99.67,3288,810,14039,Strength,43,7.8,,PT_Vikas,evening,Male,,,,,,Basic,No,3
5592,Riya,male,40,95.48,3106,591,19098,strength,107,9.6,,,Morning,Male,,,,,,Basic,No,12
7349,John,M,38,90.55,3353,871,7845,strength,60,6.3,,PT_Raj,Evening,Male,,,,,,Premium,No,6
3473,Karan,M,61,98.84,2026,744,18360,Cardio,34,8.2,,PT_Simran,Night,Male,,,,,,Basic,No,3
9108,Rahul,female,35,60.93,2322,1087,11239,cardio,77,6.0,,PT_Raj,evening,Female,,,,,,Pro,No,12
9096,Sneha,female,31,53.35,1562,815,19959,Strength,72,5.7,,PT_Vikas,Night,Female,,,,,,Basic,No,3
7748,Anjali,Female,46,59.18,2688,1181,18085,CARDIO,80,4.2,,,morning,Female,,,,,,Pro,No,1
5549,Amit,F,39,92.15,3045,556,4040,strength,11,4.2,,,Night,Female,,,,,,Premium,No,12
1594,Anjali,M,48,97.93,2013,561,17452,CARDIO,73,5.7,,,Night,Male,,,,,,Basic,No,3
6452,Karan,F,23,52.59,2463,943,17358,strength,106,6.9,,PT_Raj,Evening,Female,,,,,,Premium,No,1
1506,Amit,Female,61,61.23,1730,1182,4268,Cardio,117,8.9,,PT_Ajay,evening,Female,,,,,,Pro,No,3
5889,Riya,Female,57,45.63,2749,228,6200,strength,105,4.7,,,evening,Female,,,,,,Premium,Yes,1
8637,Karan,F,51,50.14,2666,1180,4696,cardio,41,5.4,,,evening,Female,,,,,,Pro,Yes,6
9212,Rahul,M,32,90.92,2160,1170,18700,Cardio,91,5.7,,PT_Ajay,Night,Male,,,,,,Pro,Yes,1
2399,John,male,60,97.68,2292,225,11667,Cardio,10,6.8,,PT_Vikas,evening,Male,,,,,,Basic,Yes,3
4201,Sneha,Female,24,99.81,2990,943,4560,CARDIO,65,4.7,,PT_Simran,Night,Female,,,,,,Premium,No,1
8854,John,female,38,58.01,2241,881,19614,cardio,38,8.7,,PT_Raj,evening,Female,,,,,,Basic,No,12
7763,John,F,27,47.44,3247,1104,7597,Strength,75,7.6,,,Morning,Female,,,,,,Basic,Yes,12
8962,Anjali,Female,28,87.31,1673,985,18664,cardio,41,4.4,,PT_Vikas,Morning,Female,,,,,,Basic,No,6
6190,Sneha,M,32,62.07,1848,734,8025,Cardio,47,8.0,,PT_Raj,Night,Male,,,,,,Premium,Yes,6
6681,Amit,Male,38,83.9,2262,834,1864,CARDIO,115,4.5,,PT_Vikas,Morning,Male,,,,,,Basic,No,12
4678,Anjali,male,62,62.1,2504,312,14062,cardio,83,4.5,,PT_Ajay,Evening,Male,,,,,,Basic,No,1
1336,John,female,42,89.94,2418,696,3939,CARDIO,35,4.3,,PT_Raj,Evening,Female,,,,,,Pro,Yes,6
2667,Sneha,male,62,89.19,2994,1064,8181,strength,18,5.7,,PT_Vikas,Morning,Male,,,,,,Pro,No,6
1909,Priya,female,43,53.23,2954,1175,8376,cardio,83,9.3,,PT_Raj,morning,Female,,,,,,Basic,Yes,6
9467,Sneha,male,30,64.57,1522,574,14555,strength,47,10.0,,PT_Raj,morning,Male,,,,,,Basic,No,12
9204,Riya,Male,52,94.5,2572,732,17672,strength,30,9.1,,,Morning,Male,,,,,,Basic,Yes,1
6122,Riya,F,44,80.1,1743,183,15349,strength,113,8.2,,,Evening,Female,,,,,,Pro,Yes,1
9153,Karan,M,45,73.01,1808,709,19240,cardio,40,5.0,,PT_Raj,morning,Male,,,,,,Premium,No,1
1973,Karan,Female,62,89.19,2037,1083,3139,CARDIO,46,5.8,,PT_Ajay,evening,Female,,,,,,Basic,No,3
5270,Sneha,F,57,75.84,3402,1090,14331,CARDIO,100,9.4,,PT_Simran,Night,Female,,,,,,Basic,Yes,3
2408,Sneha,M,37,66.33,2537,1073,7986,cardio,20,8.1,,,Evening,Male,,,,,,Premium,Yes,1
3288,Sneha,F,62,67.53,2189,1189,10686,CARDIO,81,4.1,,PT_Raj,Night,Female,,,,,,Pro,Yes,6
9738,Karan,Female,53,45.78,2892,711,2594,Strength,106,5.9,,PT_Simran,Evening,Female,,,,,,Pro,No,3
2218,Priya,M,59,57.05,2957,1093,4592,CARDIO,86,6.2,,,morning,Male,,,,,,Basic,Yes,12
2420,John,female,51,94.77,3040,892,13177,strength,65,7.1,,PT_Vikas,evening,Female,,,,,,Premium,No,12
4377,John,male,64,82.06,2654,275,12025,Cardio,30,7.9,,,evening,Male,,,,,,Basic,No,6
8501,Sneha,female,30,76.57,3037,281,17012,Strength,22,4.5,,PT_Simran,Morning,Female,,,,,,Basic,Yes,1
5098,Priya,male,62,66.44,3063,803,13053,strength,74,6.1,,,Night,Male,,,,,,Pro,No,12
3738,Anjali,M,53,60.9,2336,645,17092,strength,97,8.0,,PT_Ajay,Morning,Male,,,,,,Premium,No,12
8619,Anjali,F,21,87.76,2921,204,10204,strength,25,4.9,,PT_Simran,morning,Female,,,,,,Basic,No,1
2842,Anjali,Female,21,55.86,1674,1091,18401,Strength,59,6.8,,,Morning,Female,,,,,,Basic,Yes,1
9938,Anjali,male,21,59.45,2989,443,12553,Cardio,79,6.0,,PT_Vikas,morning,Male,,,,,,Premium,Yes,1
3816,John,M,64,89.06,3241,802,1172,cardio,81,9.3,,,Evening,Male,,,,,,Premium,No,3
1494,Priya,female,58,61.2,1931,1119,18279,CARDIO,100,6.2,,PT_Ajay,Morning,Female,,,,,,Premium,No,3
7560,John,male,41,55.53,2228,245,11555,strength,39,5.2,,PT_Ajay,morning,Male,,,,,,Pro,No,12
6510,Amit,Male,50,76.15,3375,712,17565,CARDIO,36,6.1,,PT_Simran,Morning,Male,,,,,,Premium,No,12
4444,Rahul,Male,54,91.02,3020,709,14495,strength,78,5.6,,PT_Vikas,Morning,Male,,,,,,Premium,No,1
8543,Rahul,M,63,68.4,1787,205,13881,Cardio,84,4.5,,PT_Ajay,Morning,Male,,,,,,Premium,Yes,12
8562,Rahul,male,19,89.37,3191,1087,11978,Strength,16,4.6,,PT_Simran,Night,Male,,,,,,Pro,Yes,1
4994,Riya,female,31,64.31,2210,939,15460,cardio,28,4.7,,PT_Vikas,evening,Female,,,,,,Basic,Yes,12
8253,Anjali,M,37,76.16,1903,1194,12939,CARDIO,26,5.8,,PT_Simran,Morning,Male,,,,,,Basic,Yes,12
1045,Amit,Female,63,93.66,3134,947,4585,Strength,41,9.9,,PT_Vikas,morning,Female,,,,,,Basic,No,1
3057,Sneha,male,33,95.2,3229,708,19026,CARDIO,22,7.8,,PT_Ajay,morning,Male,,,,,,Basic,Yes,3
1663,Amit,Female,60,71.48,2127,286,1785,cardio,92,9.3,,PT_Ajay,morning,Female,,,,,,Basic,Yes,6
5668,Sneha,F,20,80.63,1986,402,11825,CARDIO,112,6.6,,PT_Ajay,Night,Female,,,,,,Premium,No,1
3029,Priya,Male,24,61.78,2911,1026,14222,Strength,12,9.9,,PT_Ajay,Morning,Male,,,,,,Premium,Yes,1
6717,John,Male,26,77.45,3473,1002,8999,Cardio,105,6.6,,PT_Ajay,evening,Male,,,,,,Premium,No,3
3696,Karan,F,51,48.13,3186,692,14708,CARDIO,76,7.1,,PT_Vikas,morning,Female,,,,,,Premium,No,1
9831,Amit,M,22,90.11,3286,1014,11357,Strength,13,6.7,,PT_Raj,Morning,Male,,,,,,Premium,Yes,3
3663,Priya,F,57,98.39,2182,746,12042,Strength,59,7.7,,,evening,Female,,,,,,Premium,Yes,1
3745,Karan,female,60,46.83,2816,340,8577,CARDIO,43,6.7,,PT_Ajay,Night,Female,,,,,,Basic,No,12
6004,Riya,M,48,56.06,2519,338,17968,CARDIO,116,5.6,,PT_Vikas,evening,Male,,,,,,Basic,No,6
7321,Rahul,male,27,94.72,3305,1068,5491,strength,55,5.7,,,Morning,Male,,,,,,Basic,Yes,1
6125,Amit,male,22,62.34,3026,1128,6982,CARDIO,48,4.0,,PT_Raj,morning,Male,,,,,,Premium,Yes,12
5948,Rahul,Female,48,90.35,3439,959,12516,strength,103,5.6,,PT_Simran,Night,Female,,,,,,Basic,Yes,1
5402,Anjali,Female,28,49.46,1791,989,6052,cardio,85,7.0,,,Evening,Female,,,,,,Premium,Yes,1
4427,Riya,Female,36,63.42,1902,1005,13079,cardio,31,9.5,,PT_Raj,Night,Female,,,,,,Pro,Yes,12
6912,John,Male,25,61.58,2888,433,10251,Strength,74,8.3,,PT_Raj,Evening,Male,,,,,,Basic,Yes,12
1394,Karan,Female,64,88.11,2399,330,11210,Cardio,73,9.4,,,evening,Female,,,,,,Pro,No,1
4597,John,M,58,90.42,2628,775,18812,Strength,61,4.8,,,Evening,Male,,,,,,Basic,No,6
1329,Sneha,M,34,84.4,3260,1085,13831,cardio,70,9.3,,PT_Simran,morning,Male,,,,,,Premium,No,3
1772,Riya,male,33,97.81,1808,618,10081,cardio,102,4.6,,PT_Raj,morning,Male,,,,,,Pro,No,3
9135,Riya,Female,23,56.17,1541,944,8625,Cardio,55,9.0,,PT_Vikas,evening,Female,,,,,,Basic,No,6
2645,Riya,Male,59,50.84,2407,709,3077,Strength,51,9.6,,PT_Ajay,morning,Male,,,,,,Basic,No,12
2787,Rahul,Male,28,69.98,3360,123,9530,strength,80,6.0,,,Evening,Male,,,,,,Premium,No,3
1999,Karan,Male,56,79.26,2900,1080,16969,Strength,57,9.8,,PT_Ajay,Morning,Male,,,,,,Basic,Yes,12
2848,Riya,male,30,74.48,2571,1072,8034,strength,20,8.2,,,morning,Male,,,,,,Premium,No,3
2561,Anjali,Male,30,85.64,2010,125,13064,Cardio,70,8.3,,PT_Raj,evening,Male,,,,,,Premium,No,6
1773,Rahul,M,64,75.05,1687,1100,16892,Cardio,61,4.2,,PT_Raj,evening,Male,,,,,,Basic,No,6
8311,Amit,male,26,70.41,2810,940,10231,cardio,66,6.5,,PT_Raj,Evening,Male,,,,,,Basic,No,6
6179,Rahul,Female,33,46.05,3192,760,6118,cardio,85,8.3,,PT_Ajay,Morning,Female,,,,,,Basic,Yes,1
2803,Riya,male,21,55.63,3132,328,13827,Strength,113,8.0,,,evening,Male,,,,,,Basic,Yes,1
3050,John,female,38,84.33,2737,511,7317,Cardio,86,8.3,,PT_Vikas,Evening,Female,,,,,,Premium,Yes,6
1747,Priya,M,25,67.5,1602,192,1042,Cardio,97,9.9,,PT_Ajay,Evening,Male,,,,,,Pro,No,1
9125,Anjali,Male,28,95.13,1904,1072,11230,CARDIO,57,4.8,,PT_Simran,Morning,Male,,,,,,Pro,No,12
6860,Amit,F,44,63.17,2464,804,1114,Cardio,77,8.0,,PT_Simran,Evening,Female,,,,,,Premium,No,3
4973,John,Female,48,51.55,2247,1060,6581,cardio,118,7.0,,PT_Simran,Morning,Female,,,,,,Pro,No,3
2615,Rahul,female,40,84.74,2729,805,15751,Strength,95,6.3,,PT_Ajay,Morning,Female,,,,,,Pro,No,1
4754,Sneha,male,21,82.04,2456,401,16795,CARDIO,80,7.0,,PT_Simran,evening,Male,,,,,,Pro,No,1
6506,Anjali,male,55,90.36,3314,867,2894,Cardio,29,6.8,,PT_Ajay,Evening,Male,,,,,,Basic,No,1
5221,John,M,16,84.52,1903,1083,15595,CARDIO,86,8.1,,PT_Simran,Evening,Male,,,,,,Basic,Yes,3
6291,Amit,female,20,59.97,2878,1037,10680,CARDIO,48,5.1,,PT_Vikas,Evening,Female,,,,,,Premium,Yes,12
6854,Sneha,Female,57,98.43,2125,820,16439,strength,98,9.0,,PT_Vikas,evening,Female,,,,,,Pro,No,12
1216,Sneha,Male,61,78.46,3342,296,6737,strength,24,7.2,,PT_Simran,Morning,Male,,,,,,Premium,Yes,6
2359,Amit,M,52,90.56,3470,1130,11722,Strength,112,5.9,,PT_Raj,morning,Male,,,,,,Basic,No,1
4774,Karan,F,41,79.51,2945,318,1383,strength,67,4.8,,PT_Vikas,morning,Female,,,,,,Pro,Yes,3
6417,Riya,Female,63,58.1,2851,882,6787,Strength,105,8.1,,PT_Ajay,evening,Female,,,,,,Premium,No,6
5927,Priya,Male,56,91.64,2999,175,8749,Cardio,104,5.4,,PT_Vikas,evening,Male,,,,,,Basic,Yes,3
5429,John,M,44,47.49,3459,117,11977,cardio,40,8.5,,PT_Vikas,Morning,Male,,,,,,Pro,No,1
5606,Amit,Male,58,67.09,3378,994,4828,strength,44,9.1,,PT_Raj,Night,Male,,,,,,Pro,Yes,3
5478,Karan,female,63,69.69,3442,1143,2028,Strength,91,9.9,,PT_Ajay,Morning,Female,,,,,,Basic,Yes,3
2896,Sneha,Female,28,93.95,2493,552,2064,Strength,23,7.4,,PT_Vikas,morning,Female,,,,,,Basic,Yes,12
8366,John,F,39,83.19,2117,245,9801,Cardio,62,9.7,,,evening,Female,,,,,,Premium,No,6
5427,Rahul,M,42,47.72,3060,252,2317,cardio,110,6.3,,,Morning,Male,,,,,,Premium,No,1
6361,Priya,male,45,92.89,2223,253,17463,cardio,41,8.3,,PT_Ajay,morning,Male,,,,,,Premium,Yes,6
1641,Anjali,male,26,86.02,3370,936,1235,Cardio,82,7.9,,PT_Simran,evening,Male,,,,,,Premium,Yes,12
6346,Karan,Male,28,69.82,2749,871,7953,CARDIO,119,9.1,,PT_Ajay,morning,Male,,,,,,Basic,Yes,3
5729,Riya,male,16,81.57,2745,508,14507,Strength,40,8.6,,,Night,Male,,,,,,Basic,Yes,12
4627,Priya,female,17,58.71,3289,772,9360,Cardio,79,5.2,,PT_Ajay,Evening,Female,,,,,,Basic,No,1
7594,Karan,Female,53,48.68,2403,890,14771,cardio,60,7.4,,PT_Raj,evening,Female,,,,,,Premium,No,1
9387,John,Male,38,83.42,1532,409,4347,CARDIO,99,5.5,,PT_Ajay,morning,Male,,,,,,Basic,No,6
4275,Anjali,male,37,95.9,3377,185,11553,cardio,48,8.2,,PT_Simran,Night,Male,,,,,,Basic,No,1
5050,Riya,Male,27,49.95,1904,107,2243,cardio,99,9.0,,PT_Simran,Morning,Male,,,,,,Basic,Yes,6
5553,Rahul,M,22,76.71,1913,1064,6101,Strength,10,5.7,,PT_Vikas,evening,Male,,,,,,Premium,Yes,12
5925,Riya,Male,38,97.51,3343,469,2272,cardio,98,5.7,,PT_Vikas,Morning,Male,,,,,,Premium,Yes,3
3304,Anjali,Male,54,82.68,2446,542,12467,CARDIO,112,9.0,,PT_Simran,Evening,Male,,,,,,Basic,Yes,12
4343,Sneha,male,22,93.56,3472,250,16757,cardio,39,7.9,,PT_Simran,Evening,Male,,,,,,Pro,No,3
3056,Sneha,male,23,74.49,2904,600,15170,Strength,75,4.3,,,evening,Male,,,,,,Basic,Yes,6
3808,Rahul,M,44,97.66,2177,1115,13236,CARDIO,99,7.4,,PT_Simran,morning,Male,,,,,,Basic,Yes,6
8092,Sneha,Female,40,98.59,3266,166,7614,cardio,10,9.2,,PT_Vikas,Evening,Female,,,,,,Basic,No,3
8226,Anjali,Male,36,58.42,3235,1112,4844,strength,107,9.8,,PT_Simran,morning,Male,,,,,,Basic,No,3
1886,Riya,F,19,54.97,3329,441,5290,Strength,73,6.3,,PT_Vikas,Evening,Female,,,,,,Premium,No,3
9584,Amit,Male,29,56.77,2602,588,1913,Strength,52,8.3,,PT_Vikas,morning,Male,,,,,,Pro,No,6
8720,Anjali,Male,34,57.06,2833,1131,5376,strength,30,6.2,,PT_Raj,Night,Male,,,,,,Pro,Yes,6
3446,Riya,M,21,83.06,1760,868,18941,cardio,89,6.8,,,Night,Male,,,,,,Basic,No,1
4905,Anjali,Female,49,77.78,2634,717,13504,strength,65,7.3,,PT_Simran,Night,Female,,,,,,Basic,Yes,6
7474,Priya,Female,54,83.66,2046,763,7174,cardio,26,7.2,,,Night,Female,,,,,,Basic,Yes,6
4591,Sneha,female,19,97.39,2952,860,6901,Strength,81,4.6,,PT_Raj,Evening,Female,,,,,,Pro,Yes,3
3181,Riya,M,48,47.03,2476,317,5754,Cardio,73,4.9,,,Night,Male,,,,,,Pro,No,12
6011,Sneha,male,19,90.69,2263,1061,15412,Strength,105,6.6,,PT_Ajay,Morning,Male,,,,,,Basic,Yes,3
6030,Rahul,Male,19,83.82,2328,299,13607,CARDIO,76,4.7,,PT_Simran,morning,Male,,,,,,Basic,Yes,12
1354,John,Female,63,99.8,2999,371,9125,Cardio,50,7.2,,PT_Vikas,Morning,Female,,,,,,Basic,No,3
